"TF" "Target" "Score" "Likelihood"
"TAL1" "CPNE2" "0.685428591493224" "0.165834165834166"
"TAL1" "BCAS3" "0.573433172228846" "0.010989010989011"
"TAL1" "PNMT" "0.771304463840547" "0.324675324675325"
"TAL1" "TINAGL1" "0.669813119216213" "0.036963036963037"
"TAL1" "TMEM44" "0.795007484869397" "0.726273726273726"
"TAL1" "GFOD1" "0.838650510580727" "0.755244755244755"
"TAL1" "ROBO4" "0.677740297324989" "0.030969030969031"
"TAL1" "PCDH1" "0.739728162914979" "0.335664335664336"
"TAL1" "AFAP1L1" "0.700396877142834" "0.257742257742258"
"TAL1" "PTH1R" "0.653729449608906" "0.0089910089910089"
"TAL1" "IP6K3" "0.710142199585172" "0.100899100899101"
"TAL1" "GRPEL2" "0.641685148670717" "0.014985014985015"
"TAL1" "P2RY6" "-0.532340995536268" "0.0069930069930069"
"TAL1" "TCAP" "0.735765679730992" "0.021978021978022"
"TAL1" "CDH5" "0.747438329188166" "0.0059940059940059"
"TAL1" "SYN3" "0.548446059278412" "0.042957042957043"
"TAL1" "RYR2" "0.608918753056792" "0.011988011988012"
"TAL1" "GRK5" "0.709728205620306" "0.037962037962038"
"TAL1" "PCDHGA1" "0.532390636448558" "0.0009990009990009"
"TAL1" "C3orf36" "0.540632121328523" "0.0009990009990009"
"TAL1" "RASL10B" "0.664374662206674" "0.148851148851149"
"FOXA1" "ST6GALNAC1" "0.640111327819325" "0.004995004995005"
"FOXA1" "GLB1L" "0.602787808551133" "0.023976023976024"
"RORA" "PALLD" "0.597491520033784" "0.03996003996004"
"RORA" "TMOD1" "0.562715530892778" "0.0079920079920079"
"RORA" "TPM1" "0.603399137695903" "0.027972027972028"
"RORA" "TINAGL1" "0.583097091049408" "0.002997002997003"
"RORA" "PRPS1" "0.600255412706668" "0.002997002997003"
"RORA" "PDCD4" "0.577701948968791" "0.753246753246753"
"RORA" "SH3RF3" "0.578512676087886" "0.0059940059940059"
"RORA" "MIR2355" "0.591750894091088" "0.004995004995005"
"RORA" "MIR4266" "0.530528735008136" "0.001998001998002"
"RFX1" "RIN3" "0.589796218918521" "0.0009990009990009"
"RFX1" "KAZALD1" "-0.542948508643108" "0.116883116883117"
"RFX1" "SLC12A7" "0.712475271366581" "0.222777222777223"
"RFX1" "USP4" "0.59706687376657" "0.047952047952048"
"RFX1" "ZSWIM4" "0.725832647840896" "0.165834165834166"
"RFX1" "STXBP1" "0.562133640168137" "0.003996003996004"
"RFX1" "ATAT1" "0.637892216649193" "0.194805194805195"
"RFX1" "CMIP" "0.683536557373501" "0.0009990009990009"
"RFX1" "SPATA2" "0.638738094323199" "0.0659340659340659"
"RFX1" "SLC37A1" "0.539586902591264" "0.002997002997003"
"RFX1" "PCBP1" "0.595945243997563" "0.0009990009990009"
"RFX1" "ZFP36L1" "0.682903244355447" "0.0009990009990009"
"RFX1" "POFUT2" "0.611873513518404" "0.0009990009990009"
"POU6F1" "GGCT" "-0.569721581474005" "0.162837162837163"
"POU6F1" "CDH23" "0.539226446668773" "0.033966033966034"
"POU6F1" "SEC11A" "-0.623623245949157" "0.012987012987013"
"POU6F1" "PSMA5" "-0.626450316601048" "0.001998001998002"
"POU6F1" "FGD5" "0.546336509803905" "0.0069930069930069"
"POU6F1" "NXN" "0.552319913617527" "0.015984015984016"
"POU6F1" "ADCY5" "0.540314532837125" "0.003996003996004"
"POU6F1" "ABLIM3" "0.622605753799254" "0.002997002997003"
"POU6F1" "TOM1L2" "0.566993584796162" "0.001998001998002"
"POU6F1" "CASKIN2" "0.700821943094657" "0.0549450549450549"
"POU6F1" "EXD3" "0.688800501809195" "0.405594405594406"
"POU6F1" "PEAR1" "0.710392646014874" "0.0099900099900099"
"POU6F1" "MYO15B" "0.771192360065942" "0.549450549450549"
"FOXP1" "ATP2B4" "0.556635426913176" "0.001998001998002"
"FOXP1" "LMCD1" "0.636610728853627" "0.003996003996004"
"FOXP1" "DAAM1" "0.574134739279253" "0.0009990009990009"
"FOXP1" "SMAD7" "0.602996426281208" "0.020979020979021"
"FOXP1" "PPARGC1A" "0.600270161435871" "0.295704295704296"
"FOXP1" "QKI" "0.678231893483281" "0.260739260739261"
"FOXP1" "SH3BP5" "0.596896619657363" "0.002997002997003"
"FOXP1" "LMO7" "0.532460383622529" "0.003996003996004"
"FOXP1" "VGLL4" "0.635573962895019" "0.125874125874126"
"FOXP1" "ASAP2" "0.538351832119989" "0.0009990009990009"
"FOXP1" "FGD5" "0.547793400437506" "0.012987012987013"
"FOXP1" "DYRK1A" "0.682047577212143" "0.016983016983017"
"FOXP1" "SUN1" "0.534428231956083" "0.002997002997003"
"FOXP1" "SHE" "0.531200000695836" "0.0009990009990009"
"FOXP1" "LMOD2" "0.548736604485458" "0.0009990009990009"
"FOXP1" "MMRN2" "0.687164391985172" "0.003996003996004"
"FOXP1" "CTBP2" "0.534260594727847" "0.0069930069930069"
"FOXP1" "ARHGEF12" "0.704497645463691" "0.143856143856144"
"FOXK1" "H6PD" "0.553075839462519" "0.163836163836164"
"FOXK1" "HDAC4" "0.591116261046317" "0.0009990009990009"
"FOXK1" "VPS35" "-0.613720473151494" "0.0009990009990009"
"FOXK1" "MYH7B" "0.683673279172719" "0.103896103896104"
"FOXK1" "SBF1" "0.614861526650313" "0.0009990009990009"
"FOXK1" "PIAS4" "0.593929341346916" "0.0069930069930069"
"FOXK1" "MEGF8" "0.74040989265094" "0.182817182817183"
"FOXK1" "SNX6" "-0.63173656632171" "0.002997002997003"
"FOXK1" "ZC3H4" "0.7491433489296" "0.158841158841159"
"FOXK1" "COX17" "-0.596123663786905" "0.014985014985015"
"FOXK1" "PELP1" "0.575687669783048" "0.043956043956044"
"FOXK1" "SYT2" "0.609368273611802" "0.022977022977023"
"FOXK1" "PSKH1" "0.603145506758545" "0.0009990009990009"
"FOXK1" "INTS1" "0.613474113952249" "0.0009990009990009"
"FOXK1" "PRDX3" "-0.619960395384318" "0.0009990009990009"
"FOXK1" "TNXB" "0.652317610347573" "0.14985014985015"
"FOXK1" "RNF26" "0.537037482868764" "0.0009990009990009"
"FOXK1" "BAHCC1" "0.713037961967126" "0.003996003996004"
"TCF3" "SH3BP2" "0.531577675448074" "0.0069930069930069"
"TCF3" "CSK" "0.549661903840327" "0.003996003996004"
"TCF3" "PIAS4" "0.640897025033193" "0.003996003996004"
"TCF3" "MEGF8" "0.654561784202271" "0.018981018981019"
"TCF3" "CRTC1" "0.583906669227172" "0.001998001998002"
"TCF3" "LZTS2" "0.567716946842546" "0.0059940059940059"
"TCF3" "PPP1R9B" "0.582809781067309" "0.013986013986014"
"TCF3" "ARHGEF17" "0.562800390451253" "0.0009990009990009"
"TCF3" "STK11" "0.620623063854189" "0.015984015984016"
"TCF3" "SSBP4" "0.623458140596872" "0.222777222777223"
"TCF3" "LLGL1" "0.58433435236977" "0.0089910089910089"
"TCF3" "BTBD2" "0.588353343665001" "0.001998001998002"
"TCF3" "SAMD1" "0.634855940180464" "0.403596403596404"
"TCF3" "ITPKB" "0.607979745487014" "0.332667332667333"
"TCF3" "NOTCH1" "0.579402966394666" "0.0009990009990009"
"TCF3" "ST3GAL2" "0.627352642343687" "0.446553446553447"
"TCF3" "SLC39A13" "0.598733722056064" "0.0069930069930069"
"TCF3" "ANKRD13D" "0.575399625434174" "0.0009990009990009"
"TCF3" "GNG7" "0.543231367798937" "0.598401598401598"
"TCF3" "FBXO46" "0.549699206910624" "0.002997002997003"
"TCF3" "MTA1" "0.630530999125465" "0.020979020979021"
"TCF3" "TMEM222" "0.587725770235731" "0.002997002997003"
"TCF3" "MAPK12" "0.548913675222074" "0.021978021978022"
"TCF3" "LDB1" "0.574839257561747" "0.004995004995005"
"TCF3" "TECPR1" "0.627829639622213" "0.01998001998002"
"TCF3" "MLLT6" "0.651891469441681" "0.011988011988012"
"NFATC4" "STARD7" "-0.531057297000224" "0.141858141858142"
"SPIB" "KLHDC7B" "0.594502510250796" "0.0589410589410589"
"SPIB" "IL22RA2" "0.548850952422137" "0.441558441558442"
"TRIM28" "NCAPH2" "0.674493609666719" "0.001998001998002"
"TRIM28" "SBF1" "0.741194754951338" "0.028971028971029"
"TRIM28" "TRIM8" "0.65510735506177" "0.0539460539460539"
"HOXA5" "ANXA9" "0.544910370618486" "0.015984015984016"
"SOX7" "LMCD1" "0.673585303697443" "0.0059940059940059"
"SOX7" "SMAD7" "0.598426051878922" "0.033966033966034"
"SOX7" "EHD1" "0.649906441373628" "0.0089910089910089"
"SOX7" "CDKN2D" "0.610011805433723" "0.025974025974026"
"SOX7" "IL15RA" "0.568176874944713" "0.002997002997003"
"SOX7" "DYSF" "0.549073886648671" "0.001998001998002"
"SOX7" "LRRC32" "0.817429431431101" "0.901098901098901"
"SOX7" "HNRNPA3" "0.553634523533234" "0.010989010989011"
"SOX7" "SLC35F1" "-0.564625591317033" "0.366633366633367"
"ZBTB14" "URB1" "-0.557812736544306" "0.026973026973027"
"ZBTB14" "FLJ42393" "-0.603333896019991" "0.001998001998002"
"EP300" "HIPK2" "0.686415851545195" "0.124875124875125"
"EP300" "SMG6" "0.678594980077971" "0.004995004995005"
"EP300" "CCDC97" "0.648325448221824" "0.0009990009990009"
"EP300" "NCOR2" "0.860557694867044" "0.001998001998002"
"GATA3" "GAB3" "0.558402103607463" "0.0069930069930069"
"FOXL1" "PPP1R12B" "0.628024830712169" "0.106893106893107"
"FOXL1" "MYL9" "0.533507799117314" "0.004995004995005"
"FOXL1" "CRYAB" "0.533982127344542" "0.001998001998002"
"FOXL1" "CASQ2" "0.630220501290287" "0.615384615384615"
"FOXL1" "LDB3" "0.611007259650944" "0.452547452547453"
"FOXL1" "CALD1" "0.61046295504358" "0.0009990009990009"
"FOXL1" "TPM1" "0.56425783263624" "0.0009990009990009"
"FOXL1" "MYOCD" "0.714006215879417" "0.525474525474525"
"FOXL1" "LPP" "0.55642859611402" "0.0079920079920079"
"FOXL1" "JPH2" "0.663712764477709" "0.396603396603397"
"FOXL1" "MYOZ2" "0.667726847748233" "0.777222777222777"
"FOXL1" "SYNPO2" "0.651920212519777" "0.016983016983017"
"FOXL1" "PDE3A" "0.574674094037853" "0.0009990009990009"
"FOXL1" "ADCY5" "0.626554030906923" "0.116883116883117"
"FOXL1" "DAPK1" "-0.580125191047015" "0.0089910089910089"
"FOXL1" "ATG7" "-0.536444712046154" "0.0009990009990009"
"FOXL1" "PLN" "0.60822783720158" "0.467532467532468"
"STAT2" "PARP10" "0.607452307948842" "0.041958041958042"
"STAT2" "IFITM1" "0.596245973787814" "0.0859140859140859"
"STAT2" "RUFY4" "0.592336255161042" "0.048951048951049"
"HOXA3" "FNIP2" "-0.59099047263336" "0.036963036963037"
"HOXA3" "TRAM2" "0.558939531684431" "0.011988011988012"
"HOXA3" "ACSBG2" "0.547101216658071" "0.172827172827173"
"HOXA3" "SERPINF2" "-0.597608523146981" "0.316683316683317"
"HOXA3" "SH3PXD2B" "-0.634958189643762" "0.004995004995005"
"TEAD4" "LMCD1" "0.760352426613196" "0.413586413586414"
"TEAD4" "ZMYND8" "-0.60378019631104" "0.02997002997003"
"TEAD4" "SLC2A11" "-0.670317016681059" "0.286713286713287"
"TEAD4" "GRK5" "0.545533389332926" "0.0009990009990009"
"TEAD4" "PPT2" "0.559195497924686" "0.013986013986014"
"BBX" "QKI" "0.549382249027979" "0.001998001998002"
"BBX" "MYBBP1A" "-0.572293608858493" "0.0009990009990009"
